i,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",1,"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
2,6.781,1.586,89.631,1.897,0.0,0.105,25740415.468,67566427.890,0.0,0.0,37.776,11928.909,17743.035,148808.599
3,58.678,11.522,27.392,0.0,0.0,2.408,0.0,12288.0,106.600,1530.800,0.0,0.0,45823.400,845435.600
4,59.226,11.661,26.678,0.0,0.0,2.434,0.0,10240.0,12.600,24.600,0.0,0.0,42056.600,824495.900
5,59.549,11.488,26.500,0.0,0.0,2.462,0.0,10649.600,54.800,36.400,0.0,0.0,41701.500,837223.700
6,59.385,11.550,26.668,0.002,0.0,2.396,0.0,11059.200,30.200,24.600,0.0,0.0,44231.800,824950.600
7,59.708,11.799,26.028,0.0,0.0,2.465,0.0,17612.800,12.600,24.600,0.0,0.0,41830.200,846333.300
8,59.991,11.664,25.905,0.002,0.0,2.439,0.0,14336.0,18.600,24.600,0.0,0.0,42269.600,836967.400
9,60.125,11.730,25.650,0.0,0.0,2.495,0.0,15155.200,22.800,31.200,0.0,0.0,42338.800,837302.700
10,59.873,11.702,25.931,0.0,0.0,2.494,0.0,12288.0,31.200,36.400,0.0,0.0,43978.900,826206.300
11,59.730,11.633,26.262,0.0,0.0,2.374,0.0,15564.800,18.600,24.600,0.0,0.0,41406.100,833561.400
12,59.618,11.665,26.304,0.0,0.0,2.413,0.0,11878.400,19.200,36.400,0.0,0.0,41677.900,836059.800
13,60.207,11.715,25.552,0.0,0.0,2.526,0.0,12697.600,24.600,24.600,0.0,0.0,42613.700,840030.800
14,59.917,11.755,25.845,0.0,0.0,2.483,0.0,13107.200,6.600,24.600,0.0,0.0,42692.100,851235.300
15,60.024,11.825,25.735,0.0,0.0,2.416,0.0,15564.800,34.800,31.200,0.0,0.0,42378.400,861371.500
16,59.686,11.861,26.011,0.0,0.0,2.442,0.0,13516.800,52.800,24.600,0.0,0.0,41987.500,837007.600
17,59.841,11.765,25.937,0.0,0.0,2.457,0.0,13926.400,58.400,24.600,0.0,0.0,42202.200,850706.100
18,59.968,11.812,25.795,0.0,0.0,2.425,0.0,13926.400,70.400,24.600,0.0,0.0,43533.100,837061.0
19,59.654,11.564,26.379,0.002,0.0,2.401,0.0,13926.400,12.600,24.600,0.0,0.0,43323.0,835283.400
20,59.684,11.647,26.206,0.0,0.0,2.464,0.0,22118.400,52.800,24.600,0.0,0.0,41507.900,834636.400
21,59.804,11.649,26.000,0.0,0.0,2.548,0.0,15564.800,97.200,31.200,0.0,0.0,41837.200,841384.200
22,59.754,11.783,25.947,0.0,0.0,2.517,0.0,9420.800,81.0,24.600,0.0,0.0,42134.600,836022.700
23,59.763,11.492,26.194,0.0,0.0,2.551,0.0,7782.400,24.600,24.600,0.0,0.0,44099.300,828122.0
24,60.078,11.589,25.821,0.0,0.0,2.512,0.0,7372.800,46.800,24.600,0.0,0.0,41667.300,835757.500
25,59.768,11.745,26.062,0.0,0.0,2.425,0.0,8192.0,54.0,48.200,0.0,0.0,41776.800,838331.0
26,60.270,11.763,25.542,0.0,0.0,2.424,0.0,8192.0,64.800,28.800,0.0,0.0,42353.0,843470.600
27,60.354,11.484,25.676,0.0,0.0,2.487,0.0,8601.600,6.600,24.600,0.0,0.0,43971.500,840358.800
28,59.799,11.645,26.031,0.0,0.0,2.525,0.0,10240.0,69.0,31.200,0.0,0.0,41834.800,839444.900
29,60.165,11.606,25.737,0.0,0.0,2.492,0.0,9011.200,64.400,24.600,0.0,0.0,41990.100,844584.400
30,60.014,11.548,25.932,0.0,0.0,2.506,0.0,9830.400,117.200,36.400,0.0,0.0,42072.900,832625.0
31,59.724,11.782,26.084,0.0,0.0,2.410,0.0,10240.0,75.0,24.600,0.0,0.0,41844.100,832787.600
32,59.911,11.616,26.020,0.0,0.0,2.452,0.0,10649.600,58.800,24.600,0.0,0.0,42104.900,843810.900
