i,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",1,"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
2,10.252,2.271,84.565,2.549,0.0,0.363,33067889.278,71747071.201,0.0,0.0,182.241,85524.173,17827.277,210647.114
3,43.931,4.970,49.068,0.0,0.0,2.032,10240.0,9011.200,1042.900,241.500,0.0,0.0,9338.300,400223.200
4,43.867,5.028,48.850,0.0,0.0,2.255,6963.200,6553.600,812.600,78.600,0.0,0.0,9321.900,416852.600
5,43.952,5.020,48.971,0.002,0.0,2.056,4505.600,6553.600,800.600,78.600,0.0,0.0,9321.300,408269.600
6,43.915,5.075,48.893,0.0,0.0,2.117,4915.200,6553.600,819.800,103.200,0.0,0.0,9838.700,413711.900
7,43.974,5.044,48.868,0.0,0.0,2.115,6144.0,6963.200,825.200,93.300,0.0,0.0,9367.700,414387.900
8,43.898,4.892,49.038,0.0,0.0,2.171,3276.800,18841.600,860.300,177.100,0.0,0.0,9232.200,398296.200
9,44.002,4.821,49.102,0.002,0.0,2.074,3276.800,8192.0,875.700,162.500,0.0,0.0,9215.200,392819.300
10,43.924,5.048,48.887,0.0,0.0,2.140,2457.600,8192.0,812.600,82.800,0.0,0.0,18103.200,414139.0
11,43.908,5.057,48.877,0.0,0.0,2.158,0.0,8192.0,824.200,78.600,0.0,0.0,9335.900,410478.500
12,43.938,5.081,48.869,0.0,0.0,2.112,3686.400,9011.200,818.600,82.800,0.0,0.0,9351.500,414798.400
13,43.987,4.992,48.903,0.0,0.0,2.119,819.200,7782.400,812.600,82.800,0.0,0.0,9297.600,414972.100
14,43.899,4.991,48.897,0.0,0.0,2.213,819.200,9011.200,807.200,99.300,0.0,0.0,15326.200,412536.800
15,44.060,4.727,49.156,0.0,0.0,2.058,0.0,11059.200,938.200,276.800,0.0,0.0,9242.400,390172.0
16,44.232,4.516,49.237,0.0,0.0,2.015,2048.0,8601.600,818.600,93.0,0.0,0.0,9233.400,379400.400
17,43.702,5.223,48.867,0.0,0.0,2.209,0.0,8601.600,825.200,78.600,0.0,0.0,9407.300,416842.100
18,43.976,5.051,48.852,0.0,0.0,2.121,0.0,9011.200,812.600,82.800,0.0,0.0,12383.0,421703.700
19,43.803,5.205,48.819,0.0,0.0,2.173,0.0,8192.0,824.600,82.800,0.0,0.0,9402.300,421427.500
20,43.792,5.090,48.927,0.0,0.0,2.192,819.200,10649.600,812.600,78.600,0.0,0.0,9319.900,410561.200
21,43.792,5.094,48.884,0.0,0.0,2.230,0.0,13926.400,913.200,254.400,0.0,0.0,9352.600,413105.300
22,43.812,5.124,48.896,0.0,0.0,2.168,0.0,9830.400,829.400,95.700,0.0,0.0,11735.400,410607.600
23,43.869,5.025,48.938,0.0,0.0,2.168,0.0,9011.200,818.200,82.800,0.0,0.0,12479.200,408066.500
24,43.815,5.150,48.927,0.0,0.0,2.108,0.0,9011.200,812.600,78.600,0.0,0.0,9333.100,411172.900
25,43.920,4.988,48.964,0.004,0.0,2.124,819.200,9830.400,812.600,78.600,409.600,0.0,9292.600,404430.0
26,43.990,4.880,49.039,0.002,0.0,2.090,819.200,13107.200,818.600,87.0,0.0,0.0,9266.700,397959.200
27,43.846,5.030,48.969,0.002,0.0,2.153,0.0,10240.0,901.600,254.400,0.0,0.0,17341.0,407424.0
28,44.013,4.711,49.189,0.0,0.0,2.087,0.0,12288.0,816.800,85.200,0.0,0.0,9171.200,385419.200
29,43.919,5.022,48.911,0.0,0.0,2.147,0.0,5324.800,806.600,78.600,0.0,0.0,9316.100,411505.400
30,43.871,5.193,48.813,0.0,0.0,2.123,0.0,7372.800,819.200,93.300,0.0,0.0,9361.600,420489.800
31,43.719,5.200,48.877,0.0,0.0,2.204,0.0,6963.200,807.800,103.200,0.0,0.0,14519.300,412809.100
