i,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",1,"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
2,7.223,1.668,89.073,1.908,0.0,0.127,25830872.035,66780764.130,0.0,0.0,37.344,11789.882,17901.928,154847.076
3,52.211,10.480,35.016,0.0,0.0,2.293,0.0,19660.800,40.200,0.0,0.0,0.0,40071.300,813794.100
4,52.813,10.795,34.040,0.0,0.0,2.352,0.0,13926.400,57.800,0.0,0.0,0.0,41572.600,818553.600
5,52.558,10.648,34.436,0.0,0.0,2.358,0.0,11878.400,40.200,0.0,0.0,0.0,38046.400,820516.400
6,52.983,10.688,33.960,0.0,0.0,2.369,0.0,12288.0,52.200,0.0,0.0,0.0,38205.700,820893.600
7,53.146,10.791,33.713,0.0,0.0,2.351,0.0,12697.600,80.400,0.0,0.0,0.0,38503.300,819297.300
8,53.038,10.740,33.894,0.0,0.0,2.328,0.0,14745.600,40.200,0.0,0.0,0.0,40185.900,819944.300
9,53.278,10.666,33.730,0.0,0.0,2.326,0.0,12697.600,18.0,0.0,0.0,0.0,38466.700,822347.300
10,52.903,10.652,34.048,0.002,0.0,2.395,0.0,13107.200,40.200,0.0,0.0,0.0,37805.400,819546.300
11,53.073,10.703,33.887,0.0,0.0,2.337,0.0,13107.200,74.400,0.0,0.0,0.0,37869.0,822348.100
12,52.823,10.759,34.077,0.0,0.0,2.341,0.0,13926.400,62.400,10.800,0.0,0.0,38693.600,822467.0
13,52.937,10.746,33.960,0.0,0.0,2.357,0.0,14336.0,40.200,0.0,0.0,0.0,38100.900,822886.500
14,53.241,10.752,33.635,0.0,0.0,2.372,0.0,13516.800,29.600,0.0,0.0,0.0,38387.400,830580.100
15,53.239,10.723,33.648,0.0,0.0,2.390,0.0,30310.400,46.200,0.0,0.0,0.0,38086.100,821115.400
16,53.218,10.720,33.624,0.0,0.0,2.438,0.0,9420.800,86.0,0.0,0.0,0.0,38836.800,821916.700
17,53.663,10.697,33.326,0.0,0.0,2.314,0.0,7372.800,46.200,0.0,0.0,0.0,41755.700,826195.400
18,53.185,10.706,33.782,0.0,0.0,2.327,0.0,7372.800,40.200,0.0,0.0,0.0,37939.300,823431.600
19,53.425,10.929,33.307,0.0,0.0,2.340,0.0,8192.0,18.0,0.0,0.0,0.0,38175.200,827295.500
20,53.358,10.579,33.768,0.0,0.0,2.294,409.600,11059.200,46.200,0.0,0.0,0.0,37658.0,819886.700
21,53.120,10.520,33.884,0.0,0.0,2.476,0.0,8601.600,6.0,0.0,0.0,0.0,40730.200,819934.0
22,53.490,10.825,33.397,0.0,0.0,2.289,0.0,9420.800,12.0,0.0,0.0,0.0,38434.900,825645.300
23,52.872,10.773,33.976,0.0,0.0,2.379,0.0,9011.200,6.0,0.0,0.0,0.0,37782.900,820469.900
24,53.037,10.727,33.871,0.0,0.0,2.366,0.0,9420.800,18.0,0.0,0.0,0.0,37434.200,815851.500
25,53.016,10.707,33.885,0.0,0.0,2.392,0.0,9830.400,19.0,0.0,0.0,0.0,39381.300,816094.0
26,53.301,10.733,33.614,0.0,0.0,2.352,0.0,9830.400,24.600,0.0,0.0,0.0,38349.700,825537.400
27,53.193,10.576,33.859,0.0,0.0,2.371,0.0,10240.0,32.0,0.0,0.0,0.0,37763.800,820817.800
28,53.343,10.624,33.623,0.0,0.0,2.410,0.0,12288.0,11.600,0.0,0.0,0.0,38293.500,823289.500
29,53.327,10.623,33.638,0.002,0.0,2.411,0.0,18432.0,25.0,0.0,0.0,0.0,37938.100,823411.100
30,53.344,10.571,33.764,0.0,0.0,2.321,0.0,14745.600,12.0,0.0,0.0,0.0,38376.0,819343.200
31,52.888,10.712,34.057,0.0,0.0,2.343,0.0,10649.600,6.0,0.0,0.0,0.0,37730.900,815646.100
32,53.465,10.750,33.410,0.002,0.0,2.373,0.0,12288.0,18.0,0.0,0.0,0.0,38188.0,821997.800
