i,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",1,"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
2,10.286,2.275,84.527,2.547,0.0,0.365,33037977.241,71682178.001,0.0,0.0,182.082,85446.809,17826.858,210960.328
3,58.924,11.684,27.203,0.002,0.0,2.188,0.0,10240.0,1130.700,1871.500,0.0,0.0,51531.600,819385.400
4,60.336,11.734,25.656,0.0,0.0,2.274,0.0,7372.800,810.800,85.200,0.0,0.0,48845.100,811614.700
5,60.045,11.969,25.761,0.0,0.0,2.226,0.0,7372.800,871.900,177.100,0.0,0.0,48025.100,815619.200
6,59.686,11.979,26.089,0.0,0.0,2.247,0.0,7782.400,812.600,82.800,0.0,0.0,47443.0,813950.900
7,59.815,12.311,25.608,0.0,0.0,2.266,0.0,12697.600,818.600,78.600,0.0,0.0,47920.400,811457.300
8,59.889,11.731,26.100,0.0,0.0,2.280,0.0,15155.200,812.600,78.600,0.0,0.0,51594.400,812417.100
9,60.351,11.728,25.680,0.0,0.0,2.241,0.0,9011.200,861.100,178.200,0.0,0.0,48016.900,816536.800
10,60.444,11.758,25.548,0.0,0.0,2.250,0.0,8601.600,828.800,85.200,0.0,0.0,48174.400,816395.100
11,59.886,11.977,25.794,0.0,0.0,2.343,0.0,9420.800,818.600,82.800,0.0,0.0,47863.600,814114.0
12,59.811,12.131,25.779,0.0,0.0,2.280,0.0,9420.800,880.700,200.700,0.0,0.0,49855.700,813662.100
13,59.694,11.925,26.133,0.0,0.0,2.248,0.0,9011.200,806.600,78.600,0.0,0.0,48174.500,812804.0
14,59.775,11.965,25.984,0.0,0.0,2.276,0.0,9011.200,806.600,78.600,0.0,0.0,47542.500,812506.200
15,59.693,12.160,25.923,0.0,0.0,2.224,0.0,12288.0,871.500,155.900,0.0,0.0,47858.800,813875.700
16,59.795,11.937,25.986,0.0,0.0,2.282,0.0,9011.200,812.600,82.800,0.0,0.0,47792.700,814966.900
17,59.920,11.874,25.950,0.0,0.0,2.257,0.0,9420.800,835.0,95.700,0.0,0.0,49389.900,811775.900
18,59.573,12.049,26.148,0.0,0.0,2.229,0.0,9830.400,866.300,177.100,0.0,0.0,47397.0,811366.300
19,60.054,11.940,25.807,0.0,0.0,2.198,819.200,9830.400,812.600,82.800,409.600,0.0,47708.800,810554.700
20,59.862,12.272,25.682,0.0,0.0,2.184,0.0,18841.600,818.600,78.600,0.0,0.0,47830.400,812789.800
21,60.012,11.951,25.812,0.0,0.0,2.225,0.0,15564.800,853.900,155.900,0.0,0.0,48053.900,815393.600
22,60.321,11.658,25.755,0.0,0.0,2.266,0.0,11468.800,819.200,94.600,0.0,0.0,47764.800,814092.100
23,60.183,11.910,25.684,0.0,0.0,2.224,0.0,5734.400,816.800,85.200,0.0,0.0,48076.900,812507.800
24,60.143,11.750,25.876,0.0,0.0,2.231,0.0,7782.400,866.900,187.400,0.0,0.0,47890.100,812640.900
25,60.044,11.651,26.050,0.0,0.0,2.256,0.0,7782.400,824.600,82.800,0.0,0.0,51461.800,811694.0
26,59.891,11.760,26.042,0.0,0.0,2.307,0.0,7372.800,812.600,78.600,0.0,0.0,47642.700,816733.300
27,59.926,12.018,25.833,0.0,0.0,2.223,0.0,6553.600,859.500,155.900,0.0,0.0,47946.900,818742.900
28,60.601,11.887,25.290,0.002,0.0,2.220,0.0,8192.0,825.200,94.600,0.0,0.0,48533.0,816633.900
29,60.507,11.956,25.311,0.0,0.0,2.226,0.0,7372.800,835.0,97.0,0.0,0.0,48188.400,816055.100
30,60.218,12.097,25.533,0.0,0.0,2.152,0.0,7372.800,806.600,78.600,0.0,0.0,50702.400,812923.0
31,59.834,11.999,25.903,0.0,0.0,2.264,0.0,7372.800,878.900,193.100,0.0,0.0,47793.300,815600.500
32,59.977,11.647,26.164,0.0,0.0,2.212,0.0,9011.200,819.200,93.300,0.0,0.0,47709.400,815888.0
